"player_id","game_id","period","time","entering"
"6","4","1","00:00:00","1"
"6","11","1","00:00:00","1"
"6","11","1","00:10:43","0"
"6","11","1","00:10:49","1"
"6","16","2","00:02:04","1"
"6","16","3","00:16:50","0"
"6","16","3","00:17:07","1"
"6","19","1","00:00:00","1"
"6","27","1","00:00:00","1"
"6","32","1","00:00:00","1"
"6","32","3","00:18:27","0"
"6","32","3","00:18:56","1"
"6","34","1","00:00:00","1"
"6","38","1","00:00:00","1"
"6","38","1","00:15:19","0"
"6","38","1","00:15:48","1"
"6","42","1","00:00:00","1"
"6","45","1","00:00:00","1"
"6","45","2","00:20:00","0"
"6","50","1","00:00:00","1"
"6","50","3","00:15:37","0"
"6","50","3","00:17:03","1"
"6","50","3","00:17:25","0"
"6","50","3","00:17:57","1"
"6","56","1","00:00:00","1"
"6","57","1","00:00:00","1"
"6","64","1","00:00:00","1"
"6","65","1","00:00:00","1"
"6","68","1","00:00:00","1"
"6","69","1","00:00:00","1"
"6","82","1","00:00:00","1"
"6","85","1","00:00:00","1"
"6","85","3","00:03:12","0"
"6","85","3","00:03:50","1"
"6","87","1","00:00:00","1"
"6","87","1","00:13:54","0"
"6","87","1","00:13:57","1"
"6","89","1","00:00:00","1"
"6","94","1","00:00:00","1"
"6","95","1","00:00:00","1"
"6","95","3","00:06:28","0"
"6","95","3","00:06:32","1"
"6","95","3","00:17:15","0"
"6","95","3","00:17:31","1"
"6","96","1","00:00:00","1"
"6","96","3","00:15:37","0"
"6","96","3","00:16:50","1"
"6","97","1","00:00:00","1"
"6","98","1","00:00:00","1"
"6","98","3","00:15:19","0"
"6","98","3","00:17:54","1"
"6","105","1","00:00:00","1"
"6","105","3","00:18:34","0"
"6","105","3","00:19:48","1"
"6","109","1","00:00:00","1"
"6","109","3","00:19:06","0"
"6","112","1","00:00:00","1"
"6","113","1","00:00:00","1"
"6","118","1","00:00:00","1"
"6","118","3","00:15:24","0"
"6","118","3","00:16:50","1"
"6","123","1","00:00:00","1"
"6","127","1","00:00:00","1"
"6","133","1","00:00:00","1"
"6","139","1","00:00:00","1"
"6","143","1","00:00:00","1"
"6","145","1","00:00:00","1"
"6","145","3","00:18:20","0"
"6","148","1","00:00:00","1"
"6","151","1","00:00:00","1"
"6","157","1","00:00:00","1"
"6","162","1","00:00:00","1"
"6","171","1","00:00:00","1"
"6","171","3","00:00:00","0"
"6","173","1","00:00:00","1"
"6","179","1","00:00:00","1"
"6","180","1","00:00:00","1"
"6","182","1","00:00:00","1"
"6","184","1","00:00:00","1"
"6","184","3","00:18:34","0"
"6","184","3","00:19:57","1"
"6","185","1","00:00:00","1"
"6","185","1","00:05:35","0"
"6","185","1","00:05:45","1"
"6","185","3","00:17:49","0"
"6","185","3","00:18:25","1"
"6","185","3","00:18:53","0"
"6","213","1","00:00:00","1"
"6","213","2","00:16:38","0"
"6","213","2","00:16:50","1"
"6","218","1","00:00:00","1"
"6","220","1","00:00:00","1"
"6","225","1","00:00:00","1"
"6","228","1","00:00:00","1"
"6","230","1","00:00:00","1"
"6","230","3","00:18:58","0"
"6","230","3","00:19:10","1"
"6","230","3","00:19:43","0"
"6","230","3","00:19:52","1"
"6","237","1","00:00:00","1"
"6","246","1","00:00:00","1"
"6","250","1","00:00:00","1"
"6","251","1","00:00:00","1"
"6","255","1","00:00:00","1"
"6","259","1","00:00:00","1"
"6","269","1","00:00:00","1"
"19","14","1","00:00:00","1"
"19","16","1","00:00:00","1"
"19","16","2","00:02:04","0"
"19","23","1","00:00:00","1"
"19","29","1","00:00:00","1"
"19","45","3","00:00:00","1"
"19","45","3","00:16:00","0"
"19","45","3","00:17:03","1"
"19","45","3","00:19:47","0"
"19","48","1","00:00:00","1"
"19","52","1","00:00:00","1"
"19","52","3","00:18:02","0"
"19","70","1","00:00:00","1"
"19","70","3","00:00:52","0"
"19","70","3","00:00:55","1"
"19","78","1","00:00:00","1"
"19","99","2","00:10:23","1"
"19","99","2","00:10:47","0"
"19","99","2","00:11:05","1"
"19","99","3","00:04:01","0"
"19","99","3","00:04:08","1"
"19","121","1","00:00:00","1"
"19","121","3","00:16:40","0"
"19","126","1","00:00:00","1"
"19","134","1","00:00:00","1"
"19","147","1","00:00:00","1"
"19","147","1","00:20:00","0"
"19","163","1","00:00:00","1"
"19","163","1","00:12:10","0"
"19","163","1","00:12:18","1"
"19","171","3","00:00:00","1"
"22","4","1","00:00:00","1"
"22","8","1","00:00:00","1"
"22","15","1","00:00:00","1"
"22","20","1","00:00:00","1"
"22","20","3","00:18:30","0"
"22","24","1","00:00:00","1"
"22","25","1","00:00:00","1"
"22","31","1","00:00:00","1"
"22","38","1","00:00:00","1"
"22","38","3","00:18:33","0"
"22","38","3","00:19:52","1"
"22","40","1","00:00:00","1"
"22","40","3","00:18:16","0"
"22","40","3","00:19:38","1"
"22","50","1","00:00:00","1"
"22","55","1","00:00:00","1"
"22","59","1","00:00:00","1"
"22","70","1","00:00:00","1"
"22","70","2","00:01:40","0"
"22","70","2","00:01:43","1"
"22","73","1","00:00:00","1"
"22","75","1","00:00:00","1"
"22","75","2","00:13:44","0"
"22","84","1","00:00:00","1"
"22","95","1","00:00:00","1"
"22","96","1","00:00:00","1"
"22","97","1","00:00:00","1"
"22","97","4","00:15:41","0"
"22","97","4","00:15:48","1"
"22","98","1","00:00:00","1"
"22","102","1","00:00:00","1"
"22","102","2","00:12:14","0"
"22","107","1","00:00:00","1"
"22","107","2","00:09:01","0"
"22","107","2","00:09:15","1"
"22","117","1","00:00:00","1"
"22","123","1","00:00:00","1"
"22","131","1","00:00:00","1"
"22","131","3","00:19:28","0"
"22","134","1","00:00:00","1"
"22","144","1","00:00:00","1"
"22","144","2","00:08:11","0"
"22","159","1","00:00:00","1"
"22","159","2","00:05:25","0"
"22","159","2","00:05:49","1"
"22","159","3","00:02:46","0"
"22","159","3","00:03:06","1"
"22","169","1","00:00:00","1"
"22","183","1","00:00:00","1"
"22","191","1","00:00:00","1"
"22","195","1","00:00:00","1"
"22","195","3","00:18:25","0"
"22","204","1","00:00:00","1"
"22","206","1","00:00:00","1"
"22","216","1","00:00:00","1"
"22","219","1","00:00:00","1"
"22","230","1","00:00:00","1"
"22","233","1","00:00:00","1"
"22","233","1","00:15:08","0"
"22","233","1","00:15:17","1"
"22","241","1","00:00:00","1"
"22","241","1","00:08:45","0"
"22","241","1","00:09:23","1"
"22","256","1","00:00:00","1"
"22","256","3","00:01:54","0"
"22","256","3","00:02:06","1"
"22","262","1","00:00:00","1"
"22","262","3","00:18:08","0"
"22","262","3","00:18:58","1"
"22","330","1","00:00:00","1"
"22","330","3","00:00:00","0"
"28","3","1","00:00:00","1"
"28","6","1","00:00:00","1"
"28","6","3","00:16:09","0"
"28","6","3","00:17:13","1"
"28","6","3","00:20:00","0"
"28","11","1","00:00:00","1"
"28","11","2","00:10:31","0"
"28","11","2","00:10:35","1"
"28","13","1","00:00:00","1"
"28","17","1","00:00:00","1"
"28","17","3","00:18:44","0"
"28","17","3","00:19:42","1"
"28","22","1","00:00:00","1"
"28","30","1","00:00:00","1"
"28","30","3","00:15:45","0"
"28","30","3","00:15:53","1"
"28","35","1","00:00:00","1"
"28","37","1","00:00:00","1"
"28","37","1","00:07:43","0"
"28","37","1","00:07:51","1"
"28","37","2","00:06:18","0"
"28","37","2","00:06:28","1"
"28","46","1","00:00:00","1"
"28","46","1","00:17:32","0"
